"","memberId","loanId","date","purpose","isJointApplication","loanAmount","term","interestRate","monthlyPayment","grade","loanStatus","residentialState","yearsEmployment","homeOwnership","annualIncome","incomeVerified","dtiRatio","lengthCreditHistory","numTotalCreditLines","numOpenCreditLines","numOpenCreditLines1Year","revolvingBalance","revolvingUtilizationRate","numDerogatoryRec","numDelinquency2Years","numChargeoff1year","numInquiries6Mon","isBad","hashCode"
"6311",22074,44568,"2014-07-02","debtconsolidation","0",31107,"48 months",28.2099990844727,1088,"A1","Default","TX","< 1 year","rent",52629,"1",29.3199996948242,9,20,17,15,14780,53.3699989318848,1,0,0,0,"1",525904743
"6312",28137,22913,"2015-08-07","debtconsolidation","0",27495,"60 months",9.05000019073486,571,"E3","Default","DC","1 year","mortgage",56474,"1",28.2399997711182,1,11,7,5,11373,65.3000030517578,0,0,0,0,"1",814911443
"6313",30392,46752,"2014-06-30","debtconsolidation","0",21569,"60 months",14.0100002288818,502,"C2","Current","OR","2-5 years","rent",52849,"1",11.4700002670288,1,12,9,3,16883,53.9099998474121,0,0,0,2,"0",-814998942
"6314",31074,81885,"2016-01-03","debtconsolidation","0",10322,"60 months",17.6200008392334,260,"B1","Current","MT","6-9 years","rent",59432,"1",17.4200000762939,32,17,16,14,11018,80.9300003051758,0,0,0,1,"0",1431127009
"6315",31483,70541,"2016-02-08","debtconsolidation","0",18720,"36 months",14.4399995803833,644,"A3","Current","NY","2-5 years","mortgage",52604,"0",11,32,17,11,4,18149,46.4000015258789,4,0,0,1,"0",6275035
"6316",32065,41445,"2015-05-15","debtconsolidation","0",18342,"36 months",10.5600004196167,597,"A1","Current","MT","1 year","rent",53687,"0",7.40000009536743,10,15,13,10,18120,77.629997253418,1,0,0,1,"0",-1148282407
"6317",33495,36067,"2014-10-16","debtconsolidation","0",22183,"36 months",9.46000003814697,710,"A1","Current","OR","< 1 year","mortgage",55349,"1",17.3099994659424,30,13,10,7,17579,69.4800033569336,1,0,0,0,"0",-1000569888
"6318",35893,88756,"2015-05-13","debtconsolidation","0",15891,"48 months",18.5100002288818,471,"E3","Default","ID","6-9 years","rent",52909,"1",15.2299995422363,22,15,8,8,15152,61.9599990844727,0,8,7,1,"1",-1018907152
"6319",36696,88451,"2014-06-08","debtconsolidation","0",26972,"48 months",11.960000038147,710,"E3","Default","CA","6-9 years","mortgage",47853,"1",25.4400005340576,3,19,18,17,13405,35.3600006103516,0,0,0,3,"1",258184536
"6320",36843,36563,"2015-08-08","debtconsolidation","0",17503,"36 months",10.0100002288818,565,"B3","Current","MS","6-9 years","rent",56165,"1",14.5299997329712,28,19,11,13,14568,76.8399963378906,0,7,5,7,"0",-154602743
"6321",37563,81517,"2015-04-06","debtconsolidation","0",22148,"36 months",16.5400009155273,785,"D2","Current","DC","6-9 years","rent",55787,"1",10.0500001907349,2,17,13,9,14376,62.6500015258789,6,0,0,0,"0",-1342460946
"6322",38753,70294,"2014-09-28","debtconsolidation","0",22366,"60 months",9.31999969482422,468,"C3","Current","ME","10+ years","mortgage",57789,"1",15.7799997329712,14,17,10,10,14433,26.3700008392334,0,0,0,0,"0",-2112808687
"6323",44031,77106,"2015-09-30","debtconsolidation","0",20374,"36 months",16.5599994659424,722,"C2","Current","WV","1 year","own",54350,"1",12.7200002670288,31,12,11,8,14757,76.1900024414062,1,0,0,0,"0",-1634322347
"6324",44959,44140,"2015-01-25","debtconsolidation","0",14834,"60 months",7.46000003814697,297,"C3","Current","IL","10+ years","own",52731,"1",22.8700008392334,4,14,10,8,13034,33.9599990844727,1,0,0,0,"0",-1244250423
"6325",46188,87967,"2015-01-12","debtconsolidation","0",11150,"48 months",11.210000038147,289,"A3","Current","KY","< 1 year","own",57441,"1",18.6900005340576,26,15,10,9,13166,39.3699989318848,1,0,0,0,"0",1834289918
"6326",47715,98201,"2014-12-26","debtconsolidation","0",11275,"60 months",9,234,"A1","Current","OR","2-5 years","rent",52764,"0",19.9699993133545,8,10,9,3,17411,42.5,0,0,0,0,"0",624815275
"6327",54073,26371,"2015-01-27","debtconsolidation","0",22874,"36 months",23.2399997711182,888,"D3","Default","TX","10+ years","own",48706,"1",24.0200004577637,18,8,6,6,16145,64.25,0,0,0,1,"1",848839363
"6328",56174,35864,"2016-03-09","debtconsolidation","0",17036,"36 months",6.71000003814697,524,"A3","Current","AR","6-9 years","mortgage",52738,"1",24.6299991607666,6,14,8,4,13470,73.2099990844727,14,0,0,2,"0",-291447333
"6329",56642,45177,"2016-04-22","debtconsolidation","0",16621,"36 months",9.19999980926514,530,"D2","Current","MI","2-5 years","rent",60787,"0",11.3599996566772,11,12,9,9,15896,67.1100006103516,0,0,0,0,"0",1448151568
"6330",57660,59768,"2016-06-12","debtconsolidation","0",27523,"36 months",12.6899995803833,923,"D3","Current","MD","< 1 year","mortgage",50401,"1",17.9599990844727,6,19,17,14,14536,43.5,0,1,1,1,"0",983961841
"6331",59133,80414,"2014-12-03","other","0",19035,"60 months",13.5699996948242,439,"A3","Current","KS","1 year","mortgage",55031,"1",20.8500003814697,2,15,10,9,17468,78.4700012207031,0,0,0,0,"0",-1417859407
"6332",65125,47482,"2014-09-23","debtconsolidation","0",20907,"60 months",14.25,489,"D1","Current","AR","10+ years","own",56836,"1",17.8999996185303,28,13,7,7,16698,77.1800003051758,0,0,0,0,"0",1499848590
"6333",66204,50028,"2015-03-15","debtconsolidation","0",24012,"36 months",6.59000015258789,737,"A3","Current","AZ","6-9 years","rent",52892,"1",19.8500003814697,2,20,12,10,11006,75.4499969482422,0,0,0,2,"0",-1457178312
"6334",66921,56599,"2015-07-16","debtconsolidation","0",20374,"36 months",9.27999973297119,651,"E2","Current","NJ","6-9 years","mortgage",57709,"1",14.5500001907349,9,12,10,7,16868,71.1800003051758,0,0,0,0,"0",-724253171
"6335",67593,57445,"2014-11-25","debtconsolidation","0",22099,"36 months",15.6300001144409,773,"A3","Current","TN","10+ years","rent",53245,"1",20.5699996948242,7,16,15,13,15138,93.1999969482422,0,0,0,11,"0",160971829
"6336",68540,95395,"2014-12-17","debtconsolidation","0",13648,"36 months",8.46000003814697,431,"A3","Current","OR","10+ years","mortgage",58113,"1",8.02999973297119,2,17,15,12,19011,63.7299995422363,0,0,0,0,"0",1136182716
"6337",70434,25827,"2016-01-19","debtconsolidation","0",9566,"36 months",13.1199998855591,323,"B1","Current","FL","6-9 years","rent",55649,"1",15.3299999237061,10,18,9,8,15413,97.1699981689453,0,0,0,0,"0",-896522672
"6338",73804,93616,"2015-04-15","debtconsolidation","0",12481,"60 months",7.32000017166138,249,"A2","Current","MN","< 1 year","rent",51453,"0",18.0699996948242,3,17,13,7,16092,46.310001373291,0,0,0,1,"0",951430730
"6339",78751,37643,"2016-06-03","debtconsolidation","0",15760,"36 months",6.78000020980835,485,"A2","Current","DC","10+ years","rent",56047,"0",24.0599994659424,8,17,15,8,13700,50.9900016784668,0,2,1,0,"0",-505757962
"6340",80732,40325,"2015-07-03","debtconsolidation","0",31529,"60 months",11.8100004196167,698,"A1","Current","FL","1 year","own",51973,"1",11.4499998092651,6,17,13,7,9382,47.4199981689453,0,0,0,1,"0",293363308
"6341",81341,96891,"2015-05-27","debtconsolidation","0",13093,"36 months",13.9200000762939,447,"B1","Current","ME","6-9 years","mortgage",54364,"0",17.2199993133545,6,17,12,4,15552,64.25,0,0,0,0,"0",1859800034
"6342",84747,45539,"2015-01-26","debtconsolidation","0",22535,"60 months",5.96999979019165,435,"B2","Current","MO","6-9 years","rent",53032,"0",15.3100004196167,10,15,10,6,15299,47.439998626709,6,0,0,0,"0",372776880
"6343",85933,78804,"2016-06-30","debtconsolidation","0",20404,"36 months",5.57999992370605,617,"A2","Current","TX","1 year","mortgage",55661,"1",11.1400003433228,8,18,13,5,18493,67.7099990844727,1,0,0,0,"0",1419790159
"6344",86501,27122,"2015-12-26","debtconsolidation","0",20578,"36 months",9.01000022888184,654,"C1","Current","LA","< 1 year","rent",55952,"1",11.0100002288818,36,8,5,5,14354,52.5,0,0,0,1,"0",-1694740643
"6345",88112,98734,"2015-07-21","debtconsolidation","0",18025,"36 months",13.8500003814697,615,"D2","Current","NV","< 1 year","own",53503,"1",17.7999992370605,21,15,8,4,16481,55.5999984741211,0,1,1,0,"0",-2142932420
"6346",88203,55482,"2015-10-18","homeimprovement","0",17993,"36 months",6.69999980926514,553,"A2","Current","MO","10+ years","rent",56402,"1",17.9699993133545,2,14,13,12,19495,51.7700004577637,0,0,0,0,"0",-1923296282
"6347",88360,36496,"2016-02-11","debtconsolidation","0",15872,"48 months",5.1100001335144,366,"A3","Current","OR","1 year","mortgage",50841,"1",15.5,6,18,13,8,17067,69.1399993896484,2,0,0,1,"0",-816791394
"6348",89390,42538,"2016-04-14","debtconsolidation","0",31521,"60 months",13.1199998855591,719,"B1","Current","WA","6-9 years","rent",51461,"1",10.1400003433228,2,13,10,5,16063,45.8800010681152,0,0,0,0,"0",-375380699
"6349",89723,51443,"2015-10-12","debtconsolidation","0",26771,"48 months",14.7799997329712,742,"C2","Current","CA","< 1 year","rent",52458,"0",22.3299999237061,9,14,9,5,13586,53.2900009155273,0,0,0,0,"0",-208250482
"6350",93515,39556,"2015-07-09","debtconsolidation","0",23595,"36 months",10.3900003433228,766,"A3","Current","PA","10+ years","rent",60454,"0",17.5900001525879,36,15,11,11,13001,83.7099990844727,0,0,0,3,"0",1370090915
"6351",94058,60511,"2014-10-08","debtconsolidation","0",31952,"48 months",7.44000005722046,772,"A3","Current","RI","1 year","mortgage",53092,"0",8.3100004196167,1,16,13,7,15573,90.0100021362305,0,0,0,0,"0",787400915
"6352",96191,58026,"2014-12-23","debtconsolidation","0",24763,"60 months",15.5600004196167,596,"E1","Default","DC","2-5 years","mortgage",56682,"0",16.7199993133545,6,23,17,11,11605,52.8499984741211,0,10,9,0,"1",1940803591
"6353",98835,85695,"2015-08-01","debtconsolidation","0",26482,"36 months",7.88000011444092,828,"A2","Current","TX","6-9 years","mortgage",55045,"1",21.2000007629395,13,12,10,8,16824,99.3300018310547,11,0,0,1,"0",-1250940795
"6354",99245,56423,"2014-09-25","other","0",24444,"48 months",7.15999984741211,587,"C1","Current","NY","1 year","mortgage",54104,"1",2,7,19,16,15,13313,41.5900001525879,0,0,0,2,"0",1783629966
"6355",100368,73708,"2016-01-23","debtconsolidation","0",19775,"48 months",9.47000026702881,497,"D3","Current","NY","< 1 year","mortgage",56931,"0",13.5900001525879,21,7,7,4,19511,49.7200012207031,1,0,0,0,"0",2003843912
"6356",104130,60910,"2014-07-03","debtconsolidation","0",27145,"48 months",12.8699998855591,726,"B3","Current","NJ","1 year","rent",58558,"1",21.6700000762939,39,16,14,5,14987,74.6900024414062,0,0,0,1,"0",197768680
"6357",105078,83996,"2014-09-28","debtconsolidation","0",29432,"48 months",10.5500001907349,754,"A3","Current","CA","6-9 years","rent",52263,"1",23.1200008392334,4,11,7,3,13792,93.620002746582,13,1,1,1,"0",-592529764
"6358",105652,24587,"2014-06-28","debtconsolidation","0",17702,"48 months",12.9099998474121,474,"B1","Current","FL","2-5 years","own",55006,"0",13.6000003814697,6,7,4,1,12954,70.870002746582,0,0,0,0,"0",1278969789
"6359",23854,20609,"2015-08-07","debtconsolidation","0",18466,"48 months",5.5,429,"A3","Current","SD","10+ years","own",52931,"1",10.1099996566772,3,7,11,2,14890,61.1399993896484,0,0,0,3,"0",-1224091620
"6360",24523,32437,"2015-07-28","debtconsolidation","0",25324,"60 months",13.3299999237061,580,"B3","Current","DC","10+ years","own",54692,"0",21.2700004577637,9,19,18,10,14578,33.810001373291,0,1,1,0,"0",-816588860
"6361",25308,83564,"2016-02-05","debtconsolidation","0",16577,"36 months",8.32999992370605,522,"A1","Current","MN","2-5 years","own",54167,"1",14.3900003433228,5,22,21,20,14492,65.2900009155273,0,0,0,0,"0",1032436376
"6362",26547,98210,"2014-06-23","debtconsolidation","0",31633,"60 months",19.9799995422363,838,"D2","Current","CA","1 year","own",55547,"1",21.6299991607666,2,7,4,3,15541,90,0,0,0,1,"0",-2006249883
"6363",31594,64055,"2016-06-21","debtconsolidation","0",26285,"48 months",12.5799999237061,700,"D2","Current","FL","< 1 year","rent",49553,"1",9.3100004196167,4,7,5,2,16964,75.2300033569336,0,0,0,1,"0",649540747
"6364",33230,60957,"2014-10-03","debtconsolidation","0",19971,"36 months",14.6199998855591,689,"B3","Current","IL","1 year","rent",57112,"1",17.2800006866455,2,14,12,9,19648,61.2200012207031,7,16,13,1,"0",1500475985
"6365",33367,53479,"2015-06-24","business","0",17918,"48 months",5.96999979019165,421,"B2","Current","IL","< 1 year","own",57737,"1",20.6299991607666,7,22,12,5,13810,56.2200012207031,0,8,5,1,"0",-539574358
"6366",33501,25003,"2014-11-02","debtconsolidation","0",24182,"36 months",9.11999988555908,770,"E2","Current","CA","1 year","mortgage",54325,"0",14.9799995422363,7,17,10,7,11921,53.7599983215332,0,1,1,0,"0",-231507604
"6367",35942,10215,"2015-02-26","debtconsolidation","1",22230,"36 months",11.4099998474121,732,"A2","Current","FL","6-9 years","mortgage",54927,"0",8.77999973297119,3,19,18,17,14600,80.4000015258789,11,0,0,2,"0",-838618764
"6368",37217,47632,"2016-05-06","debtconsolidation","0",20983,"48 months",13.2700004577637,566,"A2","Current","DC","10+ years","mortgage",54180,"0",23.1100006103516,2,13,8,5,12925,61.9799995422363,0,0,0,0,"0",-765826018
"6369",41298,18078,"2014-11-13","debtconsolidation","0",12752,"36 months",12.210000038147,425,"E2","Current","KS","1 year","rent",58621,"0",16.7399997711182,2,7,4,4,16122,87.0800018310547,2,0,0,0,"0",-725791707
"6370",45872,22146,"2014-11-03","debtconsolidation","0",22576,"48 months",13.3900003433228,610,"A1","Current","MT","< 1 year","mortgage",51172,"1",14.3599996566772,4,12,10,4,15233,50.6300010681152,0,0,0,0,"0",-989481222
"6371",47907,34984,"2015-05-07","debtconsolidation","0",27346,"36 months",8.27000045776367,860,"D2","Current","NY","2-5 years","rent",54311,"0",13.4499998092651,40,4,3,1,17773,37.5800018310547,0,0,0,2,"0",1117253485
"6372",49240,72734,"2015-03-10","debtconsolidation","0",21959,"36 months",8,688,"B2","Current","FL","6-9 years","rent",57265,"0",21.5499992370605,10,17,12,5,19851,72.1600036621094,0,1,1,0,"0",-1040283423
"6373",49386,82360,"2015-09-05","debtconsolidation","0",22340,"60 months",9.60000038146973,470,"B1","Current","ID","< 1 year","own",59508,"1",16.3600006103516,27,17,11,10,18188,55.7000007629395,8,0,0,0,"0",-471086344
"6374",49719,90943,"2016-06-13","debtconsolidation","0",16750,"48 months",7.84999990463257,408,"B1","Current","UT","1 year","own",55836,"1",15.1400003433228,35,16,9,6,11433,58.0099983215332,0,0,0,2,"0",-364041529
"6375",50158,95836,"2016-05-17","debtconsolidation","0",28122,"60 months",5.1100001335144,532,"A3","Current","IA","1 year","rent",55362,"1",25.8700008392334,5,13,12,12,13703,67.8399963378906,0,0,0,0,"0",69896843
"6376",56176,87998,"2016-03-09","debtconsolidation","0",26581,"60 months",14,618,"D3","Current","MA","10+ years","mortgage",48036,"0",19.0200004577637,6,17,12,11,15084,66.2600021362305,0,0,0,1,"0",156253077
"6377",56373,85957,"2015-05-03","debtconsolidation","0",16153,"48 months",6.6399998664856,384,"B3","Current","IA","6-9 years","rent",56607,"0",13.1599998474121,11,10,7,4,19565,42.9000015258789,0,0,0,0,"0",2016721267
"6378",59510,28252,"2016-03-01","debtconsolidation","0",18634,"36 months",12.6599998474121,625,"A2","Current","DC","1 year","rent",57604,"1",17.2600002288818,34,12,7,7,12360,60.9099998474121,0,0,0,6,"0",1115490044
"6379",63269,41559,"2015-11-28","debtconsolidation","0",22715,"36 months",11.5,749,"C3","Current","NY","2-5 years","own",53490,"1",10.1199998855591,23,18,17,11,15795,48.2400016784668,7,0,0,0,"0",1064159664
"6380",63929,54271,"2014-08-23","debtconsolidation","0",11231,"36 months",6.78999996185303,346,"A1","Current","OH","2-5 years","rent",54515,"1",12.5100002288818,27,8,6,3,10425,42.060001373291,0,0,0,3,"0",84309323
"6381",64191,95497,"2016-05-20","debtconsolidation","1",13938,"48 months",4.73000001907349,319,"C1","Current","RI","1 year","rent",54400,"1",28.1599998474121,10,14,13,8,15591,67.2900009155273,4,0,0,2,"0",-214833489
"6382",64372,30832,"2014-11-12","debtconsolidation","0",27551,"36 months",22.7099990844727,1062,"E3","Default","NC","10+ years","mortgage",53225,"1",24.2700004577637,3,8,4,3,12409,76.0199966430664,0,0,0,1,"1",-1913284035
"6383",64958,58728,"2015-02-04","debtconsolidation","0",28685,"36 months",6.84999990463257,884,"C1","Default","TN","10+ years","rent",56217,"0",19.6000003814697,13,17,14,11,13779,62.5499992370605,0,6,4,0,"1",-945153327
"6384",66794,20655,"2015-01-28","debtconsolidation","0",17874,"48 months",11.6700000762939,468,"B2","Current","CO","1 year","own",57452,"1",13.9899997711182,2,14,11,7,18440,81.1399993896484,0,0,0,0,"0",-1910965925
"6385",70392,10847,"2016-02-13","debtconsolidation","0",24928,"36 months",14,852,"C1","Current","MS","< 1 year","mortgage",58203,"1",8.23999977111816,21,11,7,6,13610,54.810001373291,0,0,0,1,"0",-1570040981
"6386",70658,80719,"2016-04-07","debtconsolidation","0",18169,"36 months",10.9200000762939,594,"A1","Current","NH","2-5 years","own",55361,"0",17.5900001525879,13,14,10,5,16521,44.3300018310547,0,0,0,8,"0",-1242299799
"6387",71226,91747,"2015-06-02","debtconsolidation","0",16074,"60 months",14.1599998474121,375,"D1","Current","KY","10+ years","own",58685,"1",14.2799997329712,3,13,12,7,15093,76.8199996948242,0,19,12,0,"0",-658414974
"6388",72019,87582,"2015-02-13","healthcare","0",19710,"48 months",9.46000003814697,495,"B2","Current","NC","10+ years","own",50761,"0",17.6700000762939,2,16,9,5,14894,72.75,0,10,9,1,"0",1314851435
"6389",78386,58752,"2015-07-16","debtconsolidation","0",20150,"60 months",8.75,416,"C1","Current","NJ","6-9 years","own",56272,"1",10.3900003433228,8,6,3,2,15663,83.9800033569336,0,0,0,0,"0",-1731956901
"6390",80090,84448,"2015-02-08","business","0",21533,"60 months",7.21999979019165,429,"C3","Default","KY","6-9 years","mortgage",59291,"1",17.4300003051758,8,16,12,7,13690,76.5699996948242,0,1,1,1,"1",1227848095
"6391",80117,60409,"2016-03-31","debtconsolidation","0",25403,"60 months",12.8500003814697,576,"C1","Current","FL","6-9 years","rent",52678,"1",11.2399997711182,3,14,8,7,19805,63.3899993896484,0,0,0,0,"0",2143541326
"6392",80692,46633,"2015-06-20","debtconsolidation","0",30353,"60 months",15.6199998855591,732,"D1","Current","FL","< 1 year","own",54821,"1",13.5699996948242,1,16,13,11,12906,66.9700012207031,0,3,2,0,"0",319055367
"6393",81534,15138,"2014-07-09","debtconsolidation","0",28572,"60 months",17.1599998474121,713,"B2","Default","MD","< 1 year","mortgage",48385,"1",16.5799999237061,8,19,16,9,12952,100,11,19,11,7,"1",1862639387
"6394",82957,79570,"2016-01-07","debtconsolidation","0",21629,"36 months",7.05999994277954,668,"A1","Current","WA","10+ years","own",58743,"1",13.4799995422363,5,15,9,6,16207,48.1800003051758,0,0,0,0,"0",-1568528367
"6395",88632,61655,"2015-09-06","homeimprovement","0",9481,"36 months",18.5900001525879,346,"A2","Current","MT","1 year","own",54085,"1",12.960000038147,7,11,7,5,15315,74.7099990844727,4,0,0,0,"0",1795384715
"6396",91675,40161,"2015-03-13","debtconsolidation","0",25770,"36 months",10.7299995422363,840,"B1","Current","UT","2-5 years","rent",54458,"1",15.3199996948242,2,8,6,4,13034,85.9499969482422,1,0,0,0,"0",-1982569503
"6397",93441,12829,"2016-06-19","debtconsolidation","0",21365,"48 months",7.92999982833862,521,"E1","Current","RI","1 year","mortgage",57496,"1",10.9399995803833,26,15,13,8,18390,67,0,0,0,0,"0",-1687273715
"6398",96789,91330,"2015-02-02","debtconsolidation","0",28176,"60 months",6.09000015258789,546,"B3","Current","MA","10+ years","mortgage",51805,"0",14.9399995803833,1,15,11,8,14806,74.4199981689453,0,0,0,19,"0",785848314
